sheet_raw,series_code,row_description,quarter_label,year,quarter,value,description,date_start,date_end,frequency,units,series_type,sheet,series_label
cuadro_02,1994GG0007,Total economía,1967:III,1967,3,154.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1967:IV,1967,4,162.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1968:I,1968,1,173.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1968:II,1968,2,124.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1968:III,1968,3,150.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1968:IV,1968,4,149.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1969:I,1969,1,153.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1969:II,1969,2,101.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1969:III,1969,3,128.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1969:IV,1969,4,133.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1970:I,1970,1,147.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1970:II,1970,2,106.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1970:III,1970,3,145.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1970:IV,1970,4,161.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1971:I,1971,1,185.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1971:II,1971,2,153.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1971:III,1971,3,198.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1971:IV,1971,4,219.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1972:I,1972,1,246.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1972:II,1972,2,219.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1972:III,1972,3,272.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1972:IV,1972,4,300.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1973:I,1973,1,334.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1973:II,1973,2,304.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1973:III,1973,3,343.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1973:IV,1973,4,350.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1974:I,1974,1,360.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1974:II,1974,2,319.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1974:III,1974,3,364.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1974:IV,1974,4,393.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1975:I,1975,1,436.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1975:II,1975,2,419.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1975:III,1975,3,474.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1975:IV,1975,4,500.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1976:I,1976,1,530.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1976:II,1976,2,512.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1976:III,1976,3,605.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1976:IV,1976,4,632.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1977:I,1977,1,644.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1977:II,1977,2,634.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1977:III,1977,3,704.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1977:IV,1977,4,750.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1978:I,1978,1,846.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1978:II,1978,2,864.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1978:III,1978,3,934.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1978:IV,1978,4,996.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1979:I,1979,1,1061.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1979:II,1979,2,1061.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1979:III,1979,3,1137.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1979:IV,1979,4,1241.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1980:I,1980,1,1384.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1980:II,1980,2,1449.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1980:III,1980,3,1504.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1980:IV,1980,4,1631.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1981:I,1981,1,1755.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1981:II,1981,2,1798.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1981:III,1981,3,1891.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1981:IV,1981,4,2002.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1982:I,1982,1,2077.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1982:II,1982,2,2052.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1982:III,1982,3,2148.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1982:IV,1982,4,2248.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1983:I,1983,1,2336.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1983:II,1983,2,2275.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1983:III,1983,3,2352.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1983:IV,1983,4,2453.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1984:I,1984,1,2670.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1984:II,1984,2,2681.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1984:III,1984,3,2745.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1984:IV,1984,4,2907.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1985:I,1985,1,2963.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1985:II,1985,2,2934.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1985:III,1985,3,2931.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1985:IV,1985,4,2981.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1986:I,1986,1,3017.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1986:II,1986,2,2932.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1986:III,1986,3,2894.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1986:IV,1986,4,2925.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1987:I,1987,1,2992.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1987:II,1987,2,2936.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1987:III,1987,3,2918.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1987:IV,1987,4,2904.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1988:I,1988,1,2941.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1988:II,1988,2,2899.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1988:III,1988,3,2850.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1988:IV,1988,4,2701.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1989:I,1989,1,2698.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1989:II,1989,2,2555.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1989:III,1989,3,2468.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1989:IV,1989,4,2522.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1990:I,1990,1,2510.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1990:II,1990,2,2438.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1990:III,1990,3,2392.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1990:IV,1990,4,2424.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1991:I,1991,1,2421.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1991:II,1991,2,2388.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1991:III,1991,3,2480.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1991:IV,1991,4,2566.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1992:I,1992,1,2632.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1992:II,1992,2,2686.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1992:III,1992,3,2789.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0007,Total economía,1992:IV,1992,4,3047.0,Encuesta de Población Activa. Parados. Total economía,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Total economía
cuadro_02,1994GG0008,Agricultura,1964:I,1964,1,120.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1964:II,1964,2,111.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1964:III,1964,3,109.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1964:IV,1964,4,97.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1965:I,1965,1,107.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1965:II,1965,2,94.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1965:III,1965,3,86.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1965:IV,1965,4,61.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1966:I,1966,1,65.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1966:II,1966,2,45.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1966:III,1966,3,49.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1966:IV,1966,4,38.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1967:I,1967,1,56.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1967:II,1967,2,56.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1967:III,1967,3,54.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1967:IV,1967,4,48.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1968:I,1968,1,50.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1968:II,1968,2,45.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1968:III,1968,3,42.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1968:IV,1968,4,42.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1969:I,1969,1,42.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1969:II,1969,2,35.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1969:III,1969,3,31.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1969:IV,1969,4,23.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1970:I,1970,1,36.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1970:II,1970,2,29.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
cuadro_02,1994GG0008,Agricultura,1970:III,1970,3,31.0,Encuesta de Población Activa. Parados. Agricultura,1964T1,1992T4,Trimestral,Miles,Posición,cuadro_02,Encuesta de Población Activa. Parados. Agricultura
