series_code,series_label,description,sheet,series_type,units,year,annual_mean
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1976,247.75
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1977,330.5
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1978,458.25
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1979,578.25
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1980,768.75
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1981,962.25
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1982,1154.25
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1983,1297.25
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1984,1474.5
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1985,1593.25
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1986,1603.0
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1987,1580.75
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1988,1490.75
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1989,1242.0
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1990,1068.5
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1991,982.0
1994GG0012,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,Encuesta de Población Activa. Parados. Sin clasificar por rama de actividad,cuadro_02,Posición,Miles,1992,1020.25
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1964,2.075
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1965,1.575
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1966,1.15
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1967,1.2
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1968,1.2
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1969,1.025
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1970,1.15
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1971,1.5
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1972,2.0
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1973,2.5
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1974,2.675
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1975,3.425
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1976,4.325
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1977,5.15
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1978,6.825
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1979,8.45
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1980,11.225000000000001
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1981,14.0
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1982,15.825000000000001
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1983,17.275
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1984,20.125
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1985,21.425
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1986,21.0
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1987,20.45
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1988,19.475
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1989,17.3
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1990,16.25
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1991,16.35
1994GG0013,Encuesta de Población Activa. Tasa de paro (%). Total economía,Encuesta de Población Activa. Tasa de paro (%). Total economía,cuadro_03,Índice,Porcentaje,1992,18.4
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1964,2.45
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1965,1.975
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1966,1.125
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1967,1.25
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1968,1.075
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1969,0.825
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1970,0.8
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1971,0.8500000000000001
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1972,1.45
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1973,1.7
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1974,1.7
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1975,2.275
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1976,2.35
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1977,2.8
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1978,3.275
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1979,3.575
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1980,4.6
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1981,5.6
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1982,5.225
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1983,5.525
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1984,9.55
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1985,11.125
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1986,12.75
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1987,13.075000000000001
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1988,12.65
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1989,12.475
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1990,11.9
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1991,12.725
1994GG0014,Encuesta de Población Activa. Tasa de paro (%). Agricultura,Encuesta de Población Activa. Tasa de paro (%). Agricultura,cuadro_03,Índice,Porcentaje,1992,13.375
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1964,0.575
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1965,0.725
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1966,0.65
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1967,0.6
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1968,0.725
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1969,0.6
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1970,0.55
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1971,0.8
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1972,1.05
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1973,1.2
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1974,1.1
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1975,1.525
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1976,1.75
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1977,1.95
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1978,2.75
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1979,3.65
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1980,4.9
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1981,6.5
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1982,8.2
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1983,8.875
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1984,10.05
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1985,10.85
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1986,10.15
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1987,9.55
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1988,9.425
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1989,8.925
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1990,8.8
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1991,10.125
1994GG0015,Encuesta de Población Activa. Tasa de paro (%). Industria,Encuesta de Población Activa. Tasa de paro (%). Industria,cuadro_03,Índice,Porcentaje,1992,11.75
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1964,2.45
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1965,1.925
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1966,1.525
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1967,1.75
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1968,1.7000000000000002
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1969,1.4249999999999998
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1970,1.7
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1971,2.1
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1972,2.6
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1973,3.15
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1974,3.4
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1975,6.3
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1976,8.0
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1977,7.95
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1978,10.175
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1979,12.725
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1980,16.925
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1981,20.45
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1982,20.875
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1983,21.875
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1984,27.5
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1985,26.975
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1986,23.35
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1987,20.225
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1988,17.075
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1989,14.925
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1990,14.85
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1991,16.2
1994GG0016,Encuesta de Población Activa. Tasa de paro (%). Construcción,Encuesta de Población Activa. Tasa de paro (%). Construcción,cuadro_03,Índice,Porcentaje,1992,22.2
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1964,0.5750000000000001
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1965,0.47500000000000003
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1966,0.425
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1967,0.375
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1968,0.4
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1969,0.3
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1970,0.425
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1971,0.55
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1972,0.8
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1973,1.2
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1974,1.3
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1975,1.35
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1976,1.675
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1977,1.825
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1978,2.425
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1979,3.0
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1980,4.2
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1981,5.2
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1982,5.975
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1983,6.8
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1984,7.65
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1985,8.425
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1986,8.25
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1987,8.675
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1988,8.9
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1989,8.525
1994GG0017,Encuesta de Población Activa. Tasa de paro (%). Servicios,Encuesta de Población Activa. Tasa de paro (%). Servicios,cuadro_03,Índice,Porcentaje,1990,8.7
